id,temperatura,presion,altura,timestamp
1,21.994220009484653,81.42327424167812,1737.9030213795277,2025-11-26 14:30:00.000
2,21.90433023110488,81.42288816002498,1738.0663155346317,2025-11-26 14:30:00.050
3,22.003960380641512,81.42929979230743,1738.0399309726986,2025-11-26 14:30:00.100
4,22.035182271281844,81.4396786010921,1737.930100874198,2025-11-26 14:30:00.150
5,21.945166324353703,81.42965885409356,1737.9657286721265,2025-11-26 14:30:00.200
6,22.097876147107016,81.43137465406885,1738.0315937124878,2025-11-26 14:30:00.250
7,21.97301274245387,81.42607439555476,1737.9195196566552,2025-11-26 14:30:00.300
8,21.968403091695816,81.43503974592117,1738.0113691814668,2025-11-26 14:30:00.350
9,21.981233937696707,81.43660812570766,1737.9929196012667,2025-11-26 14:30:00.400
10,22.088978996152036,81.42418223662668,1737.8867970046358,2025-11-26 14:30:00.450
11,22.065494985467094,81.4253158699436,1737.9077386972715,2025-11-26 14:30:00.500
12,22.021330354619018,81.42806995702281,1738.0149240290223,2025-11-26 14:30:00.550
13,21.962353116413166,81.43304473883538,1738.0269954232683,2025-11-26 14:30:00.600
14,21.954161604657603,81.42524014647857,1738.0139314657117,2025-11-26 14:30:00.650
15,22.077902811722712,81.43162280466574,1737.9474366515446,2025-11-26 14:30:00.700
16,22.01647076469505,81.42799496132758,1737.9389989816532,2025-11-26 14:30:00.750
17,22.086943329827463,81.43463017908245,1738.0329969843792,2025-11-26 14:30:00.800
18,22.005050239357754,81.44665250958634,1737.9315090899786,2025-11-26 14:30:00.850
19,22.001511602529362,81.4305643787502,1738.0234724140641,2025-11-26 14:30:00.900
20,22.015922273535168,81.43163090563166,1737.933428443313,2025-11-26 14:30:00.950
21,22.013422240149062,81.42700469154221,1738.1194420866668,2025-11-26 14:30:01.000
22,21.99931809036627,81.42987670688024,1738.0028346796657,2025-11-26 14:30:01.050
23,22.004657802791698,81.42116636022844,1737.9342594972552,2025-11-26 14:30:01.100
